"Date","Area","OSgrid","longitude","latitude","Alt","Aspect","Incline","Location","Obs","FAH","OAH","Air.Temp","Wind.Dir","Wind.Speed","Cloud","Precip.Code","Drift","Total.Snow.Depth","Foot.Pen","Ski.Pen","Rain.at.900","Summit.Air.Temp","Summit.Wind.Dir","Summit.Wind.Speed","Max.Temp.Grad","Max.Hardness.Grad","No.Settle","Snow.Index","Insolation","Crystals","Wetness","AV.Cat","Snow.Temp"
2016-12-20 11:04:00,"Torridon","NG973593",0.228772122096892,1.78217839790053,"540",95,15,"Coire an Laoigh, Beinn Eighe","AC","Moderate","Low","4",225,15,90,"0 - None","0",0,0,0,0,0.9,180,31,NA,NA,0,0,2,2,2,0,0
2016-12-21 14:36:00,"Torridon","NG969593",0.228765828800726,1.77856529076263,"682",100,29,"Upper Coire an Laoigh, Beinn Eighe","AC","Moderate","Moderate","-1.2",60,15,100,"6 - Snow Showers","1",15,15,0,0,-3,270,41,0.9,1,1,0,2,5,1,0,0
2016-12-22 11:15:00,"Torridon","NH226736",0.357571468353084,2.01044631383968,"605",42,32,"North Top, Beinn Liath Mor Fannaich","AC","Considerable -","Moderate","-1.3",274,10,100,"6 - Snow Showers","1",42,30,0,0,-3.4,270,46,0.5,2,5,0,2,5,1,0,-1.7
2016-12-23 10:32:00,"Torridon","NG999611",0.244971474449598,1.80563461643869,"383",150,16,"Creag Dhubh, Beinn Eighe","AC","Moderate","Moderate","7.5",262,40,100,"","0",0,0,0,1,3.4,225,56,NA,NA,12,0,2,0,2,0,0
2016-12-24 11:55:00,"Torridon","NG990607",0.241366415882225,1.79751168010572,"700",80,37,"Creag Dhubh (Beinn Eighe)","SA ","Considerable -","Moderate","-0.7",280,35,100,"6 - Snow Showers","1",51,12,0,0,-2,270,49,0.6,1,12,0,2,5,1,0,-0.8
2016-12-25 10:30:00,"Torridon","NG969594",0.229663496573068,1.77856370899853,"670",72,28,"Stob Coire an Laoigh","SA","Considerable -","Considerable -","6.2",220,40,100,"2 - Trace","0",42,15,0,1,7,200,79,0,4,18,0,2,0,10,0,0
2016-12-26 12:00:00,"Torridon","NG993608",0.242268870570972,1.80021986874177,"480",97,28,"Creag Dhubh (Beinn Eighe)","SA","Moderate","Low","1.1",250,35,85,"10 - Heavy Snow","1",32,20,0,0,-5.1,230,53,0,3,20,0,2,0,1,0,0
2016-12-27 11:42:00,"Torridon","NG982635",0.266487922461215,1.79024063592789,"692",92,33,"Meall a' Ghiuthais","AC","Low","Low","2.4",264,5,95,"2 - Trace","0",44,2,0,1,1.8,203,33,0,2,30,0,2,0,2,0,0
2016-12-28 10:34:00,"Torridon","NG937595",0.230511250057721,1.74965731526249,"444",142,21,"Coinneach Mhor, Beinn Eighe","AC","Low","Low","6.4",232,10,100,"4 - Light Showers","0",24,12,0,1,4,203,40,0,0,32,0,2,0,2,0,0
2016-12-29 11:00:00,"Torridon","NG967593",0.228762686949659,1.7767587371321,"764",90,28,"Coire an Laoigh, Beinn Eighe","SA","Low","Low","4",70,25,100,"0 - None","0",28,12,0,1,4,210,48,0,1,36,0,2,0,2,0,0
2016-12-30 11:00:00,"Torridon","NG985600",0.23507478527451,1.79300654667903,"740",80,32,"Sgurr nan Fhir Duibe","SA","Low","Low","5",185,30,100,"0 - None","0",30,12,0,1,7.9,220,43,0,1,36,0,2,0,10,0,0
2016-12-31 11:28:00,"Torridon","NG786424",0.0767872636883493,1.61350222315264,"775",61,25,"Sgurr a' Chaorachain","AC","Moderate","Low","2.4",324,15,100,"0 - None","0",0,0,0,1,1.7,293,24,NA,NA,36,0,2,0,2,0,0
2017-01-01 11:18:00,"Torridon","NG967593",0.228762686949659,1.7767587371321,"752",106,30,"Coire an Laoigh, Beinn Eighe","AC","Moderate","Low","-0.4",0,0,50,"0 - None","0",22,18,0,0,-0.2,23,29,0.8,3,36,0,3,5,1,0,-0.8
2017-01-02 10:46:00,"Torridon","NG992608",0.242267273452481,1.79931660426029,"502",68,24,"Creag Dhubh, Beinn Eighe","AC","Low","Low","1.8",304,5,75,"0 - None","0",21,6,0,0,-0.3,347,29,0,4,36,0,3,0,1,0,0
2017-01-03 11:30:00,"Torridon","NG967595",0.230558019955024,1.7767555763818,"791",110,36,"Coire an Laoigh, Beinn Eighe","SA","Low","Low","0",250,30,100,"0 - None","0",20,15,0,1,3.4,330,33,0,1,36,0,3,0,10,0,0
2017-01-04 11:30:00,"Torridon","NG967595",0.230558019955024,1.7767555763818,"826",150,28,"Spidean Coire nan Clach, Beinn Eighe","SA","Low","Low","-1.3",905,5,75,"0 - None","0",20,7,0,0,-2,23,26,0,1,36,0,3,0,1,0,0
2017-01-05 10:22:00,"Torridon","NG990607",0.241366415882225,1.79751168010572,"677",23,28,"Cream Dhubh, Benn Eighe","SA","Low","Low","-0.7",200,15,0,"0 - None","0",20,0,0,0,-3,180,34,0.4,0,36,0,3,0,1,0,-0.4
2017-01-06 10:41:00,"Torridon","NG975591",0.226979930369594,1.78398812326438,"531",115,24,"Coire an Laoigh, Beinn Eighe","AC","Low","Low","6.2",257,10,100,"0 - None","0",0,0,0,1,4.6,225,19,NA,NA,36,0,3,0,2,0,0
2017-01-07 11:12:00,"Torridon","NH151725",0.347561208809106,1.94272925359892,"750",54,28,"Druim Reidh, Toman Coinnich, Fannaichs","AC","Low","Low","5.3",253,10,75,"0 - None","0",34,1,0,0,4.5,225,17,0,1,36,0,3,0,1,0,0
2017-01-08 10:42:00,"Torridon","NH248736",0.357612316830918,2.03031575973762,"631",55,36,"Beinn Liath Bheag, Fannaich","AC","Low","Low","6.4",278,5,90,"0 - None","0",31,3,0,0,5.5,203,28,0,1,36,0,3,0,1,0,0
2017-01-09 11:00:00,"Torridon","NG968593",0.228764257475443,1.77766201395249,"731",102,30,"Coire an Laoigh, Beinn Eighe","AC/BM","Low","Low","0.6",92,15,100,"0 - None","0",1,1,0,0,-0.7,247,25,NA,NA,36,0,3,0,1,0,0
2017-01-10 11:45:00,"Torridon","NG984606",0.240459198390137,1.79209368758935,"900",60,40,"Beinn Eighe - Creag Dubh","BM","Moderate","Low","1.3",0,10,100,"4 - Light Showers","0",55,12,0,1,2.8,247,31,0,1,36,0,3,0,2,0,0
2017-01-11 11:30:00,"Torridon","NG981636",0.26738396158248,1.78933578329429,"720",90,25,"Meall a' Ghiubhais","BM","Moderate","Moderate","-1",220,40,70,"4 - Light Showers","1",20,2,0,0,-1.7,292,57,1.8,1,40,0,3,0,1,0,0
2017-01-12 11:30:00,"Torridon","NG968594",0.229661924812774,1.77766043299222,"785",130,30,"Coire an Laoigh, Beinn Eighe","BM","Moderate","Moderate","-3.9",330,20,100,"6 - Snow Showers","1",117,15,0,0,-4.7,270,28,1,1,44,0,3,5,1,0,-4.1
2017-01-13 11:46:00,"Torridon","NG938585",0.221536225594847,1.75057614415635,"610",122,27,"Choire Dhuibh Bhig, Liathach","AC","Moderate","Moderate","-2.2",348,5,85,"6 - Snow Showers","1",49,35,0,0,-4.3,337,38,1,1,50,0,3,5,1,0,-1.8
2017-01-14 11:02:00,"Torridon","NG946583",0.219753268424659,1.75780553050748,"657",102,33,"Stuc a Choire Dhuibh Bhig, Liathach","AC","Moderate","Moderate","0.4",322,5,100,"2 - Trace","0",42,15,0,0,-1.4,337,19,0.7,1,56,0,3,5,1,0,-1.1
2017-01-15 11:21:00,"Torridon","NH245770",0.388127361491562,2.02754225959698,"610",106,28,"Meall Leacachain, Fannaichs","AC","Moderate","Low","5.2",278,15,100,"","0",40,15,0,1,5,315,23,0.4,2,58,0,4,0,1,0,-0.1
2017-01-16 11:09:00,"Torridon","NG989608",0.242262486914196,1.79660681075353,"658",96,25,"Creag Dhubh (Beinn Eighe)","AC","Low","Low","5.5",280,10,95,"0 - None","0",63,8,0,1,4.8,225,17,0.1,2,58,0,4,0,1,0,0
2017-01-17 11:35:00,"Torridon","NG967593",0.228762686949659,1.7767587371321,"720",75,30,"Coire an Laoigh, Beinn Eighe","SA","Low","Low","5.3",190,10,100,"0 - None","0",30,18,0,1,5.5,220,26,0,1,58,0,4,0,2,0,0
2017-01-18 11:15:00,"Torridon","NG989607",0.241364821611958,1.79660841478613,"699",60,31,"Creag Dhubh (Beinn Eighe)","SA","Low","Low","3.7",180,10,100,"0 - None","0",65,10,0,1,3.5,224,44,0,1,58,0,4,0,2,0,0
2017-01-19 10:45:00,"Torridon","NG967593",0.228762686949659,1.7767587371321,"760",70,38,"Coire an Laoigh, Beinn Eighe","SA","Low","Low","2.7",230,10,100,"0 - None","0",75,10,0,0,3,230,28,0,2,58,0,4,0,1,0,0
2017-01-20 11:09:00,"Torridon","NG966595",0.230556449359603,1.77585230115902,"881",128,36,"Coire an Laoigh, Beinn Eighe","AC","Low","Low","5.8",NA,0,0,"0 - None","0",86,10,0,0,4.2,157,6,0,2,58,0,4,0,1,0,0
2017-01-21 11:03:00,"Torridon","NG932577",0.214345684455404,1.74516881594003,"780",54,38,"Toll a' Meitheach, Liathach","AC/DC","Low","Low","1.5",106,15,0,"0 - None","0",42,5,0,0,-0.4,180,23,1.7,1,58,0,4,0,1,0,0
2017-01-22 11:26:00,"Torridon","NG986635",0.266494330983778,1.7938536067195,"558",116,28,"Meall a' Ghiuthais","AC/DC","Low","Low","1.1",NA,0,100,"0 - None","0",26,1,0,0,-1.3,205,7,0,2,58,0,4,0,1,0,0
2017-01-23 11:12:00,"Torridon","NG988610",0.244056220324016,1.79570033845309,"680",88,24,"Creag Dhubh, Beinn Eighe","AC/DC","Low","Low","0.4",120,10,50,"0 - None","0",40,0,0,0,-1.7,157,29,0.5,2,58,0,4,0,1,0,-1
2017-01-24 11:09:00,"Torridon","NH231781",0.397975160906629,2.01487775733862,"694",182,22,"Meall nan Doireachan, Fannaichs","AC","Low","Low","4.4",244,15,100,"0 - None","0",63,2,0,0,3.7,180,29,0,1,58,0,4,0,1,0,0
2017-01-25 10:47:00,"Torridon","NH141764",0.382550729916715,1.93362770081777,"564",103,30,"Meall an-t-Sith (Fannaichs)","AC","Low","Low","7.3",191,10,100,"0 - None","0",28,8,0,0,5.1,203,52,0,2,58,0,4,0,2,0,0
2017-01-26 11:23:00,"Torridon","NG977635",0.266479930006491,1.78572442220533,"852",124,24,"Meall a' Ghiuthais","AC","Low","Low","6.2",166,15,0,"0 - None","0",44,5,0,0,4.5,360,8,0,2,58,0,4,0,1,0,0
2017-01-27 10:57:00,"Torridon","NG782424",0.0767818348582539,1.60988857818686,"724",338,24,"Sgurr a' Chaorachain, Applecross","AC","Moderate","Low","2.3",132,5,25,"0 - None","0",47,0,0,0,2.8,45,6,1.5,2,58,0,4,0,1,0,-2.1
2017-01-28 11:38:00,"Torridon","NG992609",0.243164939271412,1.7993149973639,"551",102,26,"Creag Dhubh, Beinn Eighe","AC","Low","Low","2.1",NA,0,100,"2 - Trace","0",34,8,0,0,-0.7,247,9,0.2,1,58,0,4,0,1,0,0
2017-01-29 12:00:00,"Torridon","NG990608",0.242264081624095,1.79751007526616,"639",80,36,"Creag Dhubh (Beinn Eighe)","SA","Low","Low","0.7",220,5,90,"2 - Trace","0",53,2,0,0,-0.1,220,19,0,3,60,0,4,0,1,0,0
2017-01-30 11:45:00,"Torridon","NG966593",0.228761117223373,1.77585546030145,"798",84,36,"Stuc Coire an Laoigh","SA","Low","Low","1.8",210,10,10,"2 - Trace","0",28,3,0,0,0,130,24,1,4,62,0,4,0,1,0,-0.8
2017-01-31 11:15:00,"Torridon","NG989607",0.241364821611958,1.79660841478613,"693",75,30,"Creag Dhubh","SA","Low","Low","1.2",140,10,100,"","0",98,1,0,1,1,190,8,0,2,64,0,4,0,1,0,0
2017-02-01 10:47:00,"Torridon","NG967593",0.228762686949659,1.7767587371321,"754",75,34,"Upper Coire an Laoigh, Beinn Eighe","AC","Low","Low","2.1",90,5,75,"0 - None","0",31,2,0,0,2.5,90,26,0,3,64,0,6,0,1,0,0
2017-02-02 10:52:00,"Torridon","NH157610",0.244337144402201,1.94835161854441,"706",132,26,"Creagan nan Laogh, Fionn Bheinn","AC","Low","Low","4.8",130,10,100,"0 - None","0",18,5,0,0,6,90,28,0,1,64,0,6,0,1,0,0
2017-02-03 11:09:00,"Torridon","NH250735",0.356718367368523,2.03212395141744,"609",94,21,"Beinn Liath Bheag, Fannaichs","AC","Low","Low","3.5",194,25,50,"0 - None","0",28,3,0,0,1.2,180,21,0,2,64,0,6,0,1,0,0
2017-02-04 11:03:00,"Torridon","NG993610",0.244064202286333,1.80021665289147,"548",133,28,"Leathad Buidhe, Creag Dhubh, Beinn Eighe","AC","Low","Moderate","1.2",268,5,100,"2 - Trace","0",55,5,0,0,-1.4,247,18,0,3,64,0,6,0,1,0,0
2017-02-05 12:00:00,"Torridon","NG965594",0.229657214330208,1.77495060491175,"862",63,24,"Spidean Coire nan  Clach ","SA","Moderate","Moderate","-1.3",180,5,90,"6 - Snow Showers","1",50,20,0,0,1.8,130,5,0.7,3,66,0,6,0,1,0,-1.2
2017-02-06 11:20:00,"Torridon","NG933584",0.220630858551078,1.74606127527383,"709",310,32,"Coireag Dubh Mor, Liathach","SA","Moderate","Moderate","-0.2",160,25,60,"6 - Snow Showers","1",42,28,0,0,-2,90,28,0.6,1,72,0,6,0,1,0,-1.2
2017-02-07 11:20:00,"Torridon","NG967595",0.230558019955024,1.7767555763818,"815",190,33,"Spidean Coire nan  Clach ","SA","Moderate","Moderate","0.7",220,4,95,"6 - Snow Showers","1",63,25,0,0,0,310,13,0.5,2,78,0,6,0,1,0,-0.2
2017-02-08 10:45:00,"Torridon","NG990607",0.241366415882225,1.79751168010572,"666",300,22,"Cream Dhub, Beinn Eighe","SA","Moderate","Moderate","-0.3",140,5,5,"4 - Light Showers","1",45,2,0,0,0,130,9,1.2,4,84,0,6,0,1,0,-2.4
2017-02-09 11:42:00,"Torridon","NG931583",0.219730122564593,1.74425625338875,"712",301,36,"Coireag Dubh Mor, Liathach","AC","Moderate","Moderate","-1.7",0,0,5,"0 - None","0",31,25,0,0,-1.6,68,7,4.7,3,88,0,6,10,1,0,-2.1
2017-02-10 11:04:00,"Torridon","NG965596",0.231452543998094,1.77494744650328,"972",302,28,"Spidean Coire nan Clach, Beinn Eighe","AC","Moderate","Moderate","-3.9",117,3,90,"0 - None","0",42,15,0,0,-3.6,68,8,2.6,4,88,0,6,0,1,0,-5.1
2017-02-11 11:21:00,"Torridon","NH219725",0.347684166008034,2.00414456984774,"915",350,34,"Beinn Liath Mhor Fannaich","AC","Moderate","Moderate","-3.8",91,10,80,"0 - None","0",66,2,0,0,-2.2,113,23,1,4,88,0,6,10,1,0,-5.9
2017-02-12 10:58:00,"Torridon","NG988607",0.24136322814433,1.79570514945616,"774",66,33,"Creag Dhubh, Beinn Eighe","AC","Low","Low","-2.1",113,10,60,"0 - None","0",51,5,0,0,-1.7,113,17,1.3,1,88,0,6,0,1,0,-2.9
2017-02-13 11:30:00,"Torridon","NG967594",0.229660353852201,1.77675715697564,"750",80,25,"Coire Laoigh, Beinn Eighe","Cube","Low","Low","0.5",125,15,0,"0 - None","0",45,10,0,0,3,NA,26,0.1,1,88,0,6,0,1,0,-0.2
2017-02-14 11:30:00,"Torridon","NG936578",0.215249498375307,1.74878042755564,"620",110,27,"Coire Liath Mhor, Liathach","Cube","Low","Low","9",120,15,0,"0 - None","0",27,5,0,0,4,NA,24,0,0,88,0,6,0,1,0,-0.1
2017-02-15 11:00:00,"Torridon","NG989608",0.242262486914196,1.79660681075353,"660",55,27,"North East Corrie of Creag Dhubh, Beinn Eighe","Cube","Low","Low","3.5",0,0,0,"0 - None","0",37,0,0,0,5,135,7,0.2,1,88,0,8,0,1,0,0
2017-02-16 10:48:00,"Torridon","NG969593",0.228765828800726,1.77856529076263,"686",328,22,"Upper Coire an Laoigh, Beinn Eighe","AC","Low","Low","4.1",207,5,100,"0 - None","0",28,10,0,1,3.3,315,31,0,1,88,0,8,0,2,0,0
2017-02-17 10:42:00,"Torridon","NG983634",0.265591882464113,1.79114548973662,"640",101,21,"Meall a' Ghiuthais","AC","Low","Low","7.5",222,5,95,"0 - None","0",31,10,0,0,3.9,180,23,0,2,88,0,8,0,2,0,0
2017-02-18 11:42:00,"Torridon","NH206729",0.351251036361373,1.99239605951069,"616",348,23,"Sgurr Mor, Fannaichs","AC","Low","Low","6.1",276,10,90,"0 - None","0",35,10,0,1,3.7,103,39,0,1,88,0,8,0,2,0,0
2017-02-19 11:09:00,"Torridon","NH151724",0.346663564875355,1.94273104431577,"746",89,30,"Druim Reidh, Toman Coinnich, Fannaichs","AC","Low","Low","4.5",194,10,95,"0 - None","0",38,1,0,0,4.2,203,33,0,2,88,0,8,0,1,0,0
2017-02-20 11:30:00,"Torridon","NG966594",0.229658783691345,1.77585388094882,"740",25,28,"Coire an Laoigh, Beinn Eighe","Cube","Low","Low","4",260,20,100,"","0",31,0,0,1,3,270,31,0,0,88,0,8,0,2,0,0
2017-02-21 11:40:00,"Torridon","NG786424",0.0767872636883493,1.61350222315264,"770",100,0,"Sgurr a' Chaorachain (Bealach na Ba Mast)","Cube","Low","Low","4",225,40,100,"0 - None","0",0,0,0,1,3,225,51,NA,NA,88,0,8,0,2,0,0
2017-02-22 15:24:00,"Torridon","NG974594",0.229671367370417,1.7830800888761,"600",100,0,"Coire an Laoigh, Beinn Eighe","Cube","Low","Low","-1",240,25,100,"4 - Light Showers","1",0,0,0,0,0,280,37,NA,NA,88,0,8,0,1,0,0
2017-02-23 11:06:00,"Torridon","NH226736",0.357571468353084,2.01044631383968,"618",103,19,"North Top, Beinn Liath Mhor Fannaich","AC","Moderate","Low","-1.3",275,5,100,"8 - Snow","0",18,18,0,0,-4,293,18,0.5,1,92,0,8,0,1,0,-0.7
2017-02-24 10:57:00,"Torridon","NH141764",0.382550729916715,1.93362770081777,"596",101,16,"Meall an-t-Sithe, Fannaichs","AC","Moderate","Low","-0.5",236,15,100,"0 - None","0",21,20,0,0,-1.2,203,22,0.3,2,100,0,8,0,1,0,-0.1
2017-02-25 11:51:00,"Torridon","NG967593",0.228762686949659,1.7767587371321,"760",52,26,"Coire an Laoigh, Beinn Eighe","AC/DC","Low","Low","2.4",16,10,100,"0 - None","0",41,15,0,0,1.9,270,26,0,1,100,0,8,0,1,0,0
2017-02-26 11:04:00,"Torridon","NG990607",0.241366415882225,1.79751168010572,"676",22,45,"E ridge, Creag Dhubh, Beinn Eighe","AC/DC","Moderate","Moderate","1",158,5,100,"2 - Trace","0",29,20,0,0,0.8,180,24,0,2,100,0,8,0,1,0,0
2017-02-27 12:35:00,"Torridon","NG993608",0.242268870570972,1.80021986874177,"600",50,31,"Creag Dhubh (Beinn Eighe)","SA","Moderate","Moderate","1.1",185,15,20,"8 - Snow","1",45,25,0,0,-3,180,21,0.3,2,102,0,8,0,1,0,-0.1
2017-02-28 11:57:00,"Torridon","NG966596",0.23145411422792,1.77585072093204,"936",262,28,"Spidean Coire nan  Clach ","SA","Moderate","Moderate","0.3",20,15,50,"4 - Light Showers","1",47,10,0,0,-1.8,44,6,2.1,2,110,0,8,0,1,0,-2.3
2017-03-01 11:00:00,"Torridon","NG778422",0.0749809746997456,1.60627765470468,"649",170,20,"Sgurr a'Chaorachin","SA","Moderate","Moderate","-0.1",300,6,90,"6 - Snow Showers","1",30,20,0,0,-2,270,11,0.3,4,114,0,10,0,1,0,0
2017-03-02 10:30:00,"Torridon","NG991607",0.241368010955133,1.79841494541493,"650",90,30,"Crag Dhubh","SA","Moderate","Moderate","1.3",282,20,95,"8 - Snow","1",63,25,0,0,-2,310,24,0.6,3,120,0,10,0,1,0,-0.6
2017-03-03 12:10:00,"Torridon","NG972594",0.229668216652294,1.7812735369559,"630",55,33,"Coire an Laoigh, Beinn Eighe","Cube","Moderate","Moderate","1.3",190,10,15,"","0",52,32,0,0,1,NA,6,0.2,2,128,0,10,5,1,0,-0.4
2017-03-04 12:10:00,"Torridon","NG993608",0.242268870570972,1.80021986874177,"580",105,29,"Creag Dhubh, Beinn Eighe","Cube","Moderate","Moderate","1",90,15,100,"4 - Light Showers","1",34,6,0,0,0,90,28,0.1,1,128,0,10,0,2,0,-0.1
2017-03-05 11:00:00,"Torridon","NG968594",0.229661924812774,1.77766043299222,"690",30,25,"Coire an Laoigh, Beinn Eighe","Cube","Moderate","Moderate","2",0,0,15,"0 - None","0",52,15,0,0,1,180,19,0.5,1,132,0,10,5,2,0,-0.5
2017-03-06 11:19:00,"Torridon","NH149731",0.35294349094562,1.94091217563421,"706",288,22,"Druim Reidh, Toman Coinnich, Fannaichs","AC","Moderate","Moderate","1.7",180,15,95,"0 - None","0",78,8,0,0,0.5,203,17,1.2,1,132,0,10,0,1,0,-1.2
2017-03-07 10:43:00,"Torridon","NH225735",0.356671950603211,2.00954501488158,"718",42,30,"N Top, Beinn Liath Mor Fannaich","AC","Moderate","Moderate","0.5",222,5,15,"2 - Trace","0",85,6,0,0,0.2,180,16,0.8,3,132,0,10,0,1,0,-0.8
2017-03-08 11:14:00,"Torridon","NG967593",0.228762686949659,1.7767587371321,"757",76,30,"Coire an Laoigh, Beinn Eighe","AC","Moderate","Moderate","1.1",92,10,100,"6 - Snow Showers","0",48,25,0,0,0.5,247,54,0,1,134,0,10,0,1,0,0
2017-03-09 11:19:00,"Torridon","NG985607",0.241358452557258,1.79299535340407,"925",160,38,"Creag Dhubh, Beinn Eighe","AC","Moderate","Moderate","-0.3",274,10,20,"4 - Light Showers","1",48,10,0,0,1.9,293,21,0.1,3,140,0,10,0,1,0,-0.1
2017-03-10 12:10:00,"Torridon","NG982638",0.269180839036822,1.79023580243705,"620",40,24,"Meall a Ghiubhais","Cube","Low","Low","4",180,10,100,"","0",37,3,0,1,4,160,21,0,2,144,0,10,0,2,0,0
2017-03-11 12:10:00,"Torridon","NG786428",0.0803781541874311,1.61349675061895,"750",10,28,"Sgurr a'Chaorachin","Cube","Low","Low","5",180,20,100,"","0",56,8,0,1,4,225,29,0,0,144,0,10,0,2,0,0
2017-03-12 11:00:00,"Torridon","NG968594",0.229661924812774,1.77766043299222,"690",35,22,"Coire an Laoigh, Beinn Eighe","Cube","Low","Low","4",0,0,100,"","0",37,7,0,1,4,250,23,0,0,144,0,10,0,2,0,0
2017-03-13 13:42:00,"Torridon","NH248736",0.357612316830918,2.03031575973762,"619",51,29,"Beinn Liath Bheag, Fannaichs","AC","Low","Low","5.6",243,5,50,"0 - None","0",51,12,0,0,2.4,203,28,0,1,144,0,10,0,1,0,0
2017-03-14 11:07:00,"Torridon","NG968593",0.228764257475443,1.77766201395249,"715",67,24,"Coire an Laoigh, Beinn Eighe","AC","Low","Low","2.7",96,15,100,"0 - None","0",43,8,0,0,2.5,270,63,0,1,144,0,10,0,2,0,0
2017-03-15 10:38:00,"Torridon","NG990609",0.243161746563102,1.79750846998412,"618",91,34,"Creag Dhubh, Beinn Eighe","AC","Low","Low","3.7",279,5,100,"","0",27,10,0,1,3.6,203,47,0,2,144,0,12,0,2,0,0
2017-03-16 10:42:00,"Torridon","NG984635",0.266491125104844,1.79204712134444,"634",69,26,"Meall a' Ghiuthais","AC","Moderate","Moderate","2.4",234,5,100,"2 - Trace","0",38,12,0,0,0.9,270,32,0,1,144,0,12,0,2,0,0
2017-03-17 11:14:00,"Torridon","NH248736",0.357612316830918,2.03031575973762,"615",61,30,"Beinn Liath Bheag, Fannaichs","AC","Moderate","Moderate","0.6",293,10,100,"8 - Snow","0",79,12,0,0,-0.3,203,21,0.4,2,146,0,12,0,1,0,-0.3
2017-03-18 11:58:00,"Torridon","NG966593",0.228761117223373,1.77585546030145,"844",65,33,"Spidean Coire nan  Clach ","SA","Moderate","Moderate","3.2",210,8,100,"6 - Snow Showers","0",61,19,0,1,0,210,16,0.4,1,154,0,12,0,2,0,0
2017-03-19 11:00:00,"Torridon","NG968592",0.227866589338613,1.77766359447514,"730",70,30,"Spidean Coire nan  Clach ","SA","Moderate","Moderate","2.2",240,15,90,"4 - Light Showers","0",35,18,0,1,-0.1,270,24,0.5,1,160,0,12,0,2,0,0
2017-03-20 11:00:00,"Torridon","NG773426",0.0785651010965882,1.60175516092653,"623",70,25,"Meal Gorm","SA","Moderate","Moderate","0.7",227,40,90,"4 - Light Showers","1",22,15,0,0,0.7,225,46,0,1,164,0,12,0,1,0,0
2017-03-21 10:15:00,"Torridon","NG990607",0.241366415882225,1.79751168010572,"677",38,38,"Creag Dhubh, Beinn Eighe","SA","Moderate","Moderate","0",200,25,75,"6 - Snow Showers","1",52,5,0,0,-2,230,40,0,4,168,0,12,0,1,0,0
2017-03-22 12:02:00,"Torridon","NG931586",0.222423098317603,1.74425161132439,"616",61,36,"Coireag Dubh Mor, Liathach","AC","Moderate","Moderate","1.6",102,8,55,"0 - None","0",46,8,0,0,0.2,90,16,0.9,1,174,0,12,0,1,0,-0.9
2017-03-23 10:58:00,"Torridon","NG965595",0.23055487956412,1.77494902592599,"933",138,30,"Spidean Coire nan Clach, Beinn Eighe","AC","Moderate","Moderate","-1.7",62,5,2,"0 - None","0",93,10,0,0,1.1,225,6,1.7,1,174,0,12,0,1,0,-1.7
2017-03-24 10:56:00,"Torridon","NG787425",0.0776863469632624,1.61440426606773,"758",56,29,"Sgurr a' Chaorachain, Applecross","AC","Moderate","Moderate","1.7",190,5,100,"0 - None","0",37,15,0,0,1.9,225,30,0.5,1,174,0,12,0,1,0,-0.5
2017-03-25 10:42:00,"Torridon","NG989607",0.241364821611958,1.79660841478613,"736",52,22,"Creag Dhubh, Beinn Eighe","AC","Low","Low","7.4",201,15,0,"0 - None","0",41,10,0,0,5.8,225,17,0,2,174,0,12,0,1,0,0
2017-03-26 10:10:00,"Torridon","NG987607",0.241361635479338,1.79480188411583,"791",70,40,"Creag Dhubh, Beinn Eighe","SA","Low","Low","8",150,7,5,"0 - None","0",53,10,0,0,7,130,7,0,2,174,0,12,0,1,0,0
2017-03-27 09:30:00,"Torridon","NG967594",0.229660353852201,1.77675715697564,"739",110,38,"Spidean Coire Nan Clach","SA","Low","Low","9",100,2,5,"0 - None","0",49,15,0,0,11,136,2,0,3,174,0,12,0,1,0,0
2017-03-28 10:21:00,"Torridon","NH151728",0.350254135634934,1.94272387858005,"740",66,18,"Druim Reidh, Toman Coinnich, Fannaichs","AC","Low","Low","5.5",125,2,60,"0 - None","0",59,3,0,0,5.8,113,3,0,4,174,0,12,0,1,0,0
2017-03-29 09:42:00,"Torridon","NH248736",0.357612316830918,2.03031575973762,"618",55,38,"Beinn Liath Bheag, Fannaichs","AC","Low","Low","3",139,8,100,"0 - None","0",58,8,0,0,4.5,113,21,0,2,174,0,12,0,1,0,0
2017-03-30 10:06:00,"Torridon","NG967593",0.228762686949659,1.7767587371321,"742",65,32,"Coire an Laoigh, Beinn Eighe","AC","Low","Low","5.3",100,10,100,"0 - None","0",47,15,0,1,5.5,203,31,0,2,174,0,12,0,2,0,0
2017-03-31 10:20:00,"Torridon","NG967592",0.227865019247621,1.77676031685115,"785",360,27,"Coire an Laoigh, Beinn Eighe","SA","Low","Low","4",185,8,100,"0 - None","0",33,10,0,1,4,180,23,0,2,174,0,12,0,2,0,0
2017-04-01 10:45:00,"Torridon","NG986607",0.241360043616982,1.79389861876513,"870",20,25,"Creag Dhubh (Beinn Eighe)","SA","Low","Low","5.8",295,10,95,"0 - None","0",32,8,0,1,2,310,13,0,3,174,0,20,0,2,0,0
2017-04-02 10:00:00,"Torridon","NG946593",0.228729890589156,1.7577899215441,"858",100,28,"Coire an Laoigh","SA","Low",NA,"6.7",220,15,50,"0 - None","0",41,10,0,0,1.7,200,23,0,1,174,0,20,0,1,0,0
